Country,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,
Namibia,NAM,Agricultural land (% of land area),AG.LND.AGRI.ZS,,46.93607356,46.93607356,46.93607356,46.94093211,46.94093211,46.94093211,46.94457603,46.94457603,46.94457603,46.94700531,46.94943459,46.94943459,46.94943459,46.94943459,46.94943459,46.95186386,46.95186386,46.9530785,46.9530785,46.95429314,46.95429314,46.95429314,46.96036634,46.96036634,46.96036634,46.96036634,46.96036634,46.96036634,46.96036634,46.96036634,46.96036634,46.96036634,47.00652261,47.06725455,47.15227927,47.15227927,47.15227927,47.15227927,47.15227927,47.15227927,47.15227927,47.15227927,47.15227927,47.15227927,47.15227927,47.15227927,47.1377036,47.1377036,47.1377036,47.13891824,47.13891824,47.13891824,47.13891824,47.13891824,47.14013288,47.14013288,47.14134752,47.14134752,47.14134752,47.14134752,47.14256216,47.14256216,47.14256216,
New Caledonia,NCL,Agricultural land (% of land area),AG.LND.AGRI.ZS,,14.27789934,14.27789934,14.27789934,14.33260394,14.33260394,14.33260394,14.33260394,14.38730853,14.38730853,14.38730853,14.38730853,14.44201313,14.44201313,14.44201313,14.44201313,14.49671772,14.49671772,14.49671772,14.49671772,14.49671772,14.49671772,14.87964989,15.31728665,15.8643326,15.20787746,14.60612691,14.00437637,13.45733042,12.91028446,12.69146608,12.5273523,12.58205689,12.58205689,12.63676149,12.74617068,12.85557987,13.01969365,13.12910284,13.29321663,13.40262582,13.56673961,13.6761488,13.32603939,12.94310722,12.58752735,12.28665208,11.93107221,11.52078775,11.24726477,10.8643326,10.41028446,10.06750547,10.05087527,10.05087527,10.06728665,10.06728665,10.06728665,10.06728665,10.06728665,10.06728665,10.06728665,10.06728665,10.06728665,
Niger,NER,Agricultural land (% of land area),AG.LND.AGRI.ZS,,24.86776664,24.86776664,24.86776664,24.86776664,24.86776664,24.86776664,24.86776664,25.40222626,25.4014368,24.63093076,24.65461435,24.61277335,24.32620194,23.50990763,23.50990763,23.50990763,23.50990763,23.50990763,23.65043025,24.25199337,23.90463409,23.96779032,24.48093471,24.29936054,24.29936054,24.694087,24.48251362,24.70987606,24.79276861,26.08905029,26.92429147,27.63085182,27.63085182,27.63085182,28.42030473,28.42030473,28.42030473,28.42030473,29.20975764,29.20975764,29.99921055,29.99921055,30.32446515,30.37183232,33.91884424,33.93779111,34.56382727,34.56382727,34.56382727,34.72171785,35.1164443,35.35328018,36.0637878,36.0637878,36.07405068,36.62666772,36.7845583,36.7845583,36.7845583,36.78668982,36.78732139,36.78779506,36.78732139,
Nigeria,NGA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,59.48373354,59.64513543,59.8076353,59.96903719,60.13043908,60.18314174,59.90535481,60.06785467,60.33905377,60.55535426,60.71785412,60.87925601,61.0406579,61.20315777,61.36455966,61.52596155,61.3942049,61.51278588,61.85096127,62.08043743,62.19901841,62.31869737,62.43727835,62.77435576,63.11362913,63.34200731,63.43313899,63.64285165,63.79327382,64.46633069,65.25796853,66.53271408,66.92908199,67.98423312,70.35695071,70.53372421,70.70939974,71.59985507,71.7634529,71.92595277,71.99516936,72.14305181,72.29038341,72.42305313,72.67847393,72.49770414,72.85594244,72.92729218,73.31032182,73.44219671,73.49146865,73.75524073,73.54841167,73.69461203,73.92462422,74.15304676,74.33717327,74.73677229,74.90479528,75.41911196,75.66595979,75.96586877,76.19729328,
Nicaragua,NIC,Agricultural land (% of land area),AG.LND.AGRI.ZS,,28.50257603,28.50257603,28.81834801,28.98454379,29.23383746,29.74904437,29.74904437,29.74904437,29.79059332,29.79059332,29.9567891,29.99833804,30.08143593,30.16453382,30.16453382,30.16453382,30.99551271,31.03706166,31.0786106,31.12015955,31.80156224,31.81818182,31.82649161,32.26691042,32.03423633,32.05085591,32.31676915,32.74056839,33.1809872,33.44690045,33.73774306,34.2363304,34.81801562,35.06730929,37.834469,38.67375769,39.95346518,40.82599302,41.69852086,42.7206249,43.00315772,43.20259265,43.35216885,43.41864717,43.62639189,43.27738075,43.00315772,42.6458368,42.28851587,41.9644341,42.13810869,42.15555925,42.15555925,42.15555925,42.15555925,42.15555925,42.22203756,42.24696693,42.24696693,42.30513545,42.30513545,42.30513545,42.30513545,
Netherlands,NLD,Agricultural land (% of land area),AG.LND.AGRI.ZS,,68.03613744,67.75177725,67.44372038,66.87796209,66.56694313,66.59063981,66.40106635,66.19372038,65.7049763,65.20438389,63.28199052,62.84656398,62.44075829,62.1771327,61.82168246,61.60841232,61.19075829,60.73163507,60.33175355,60.3436019,60.14514218,60.05331754,59.50236967,59.68305687,59.82819905,59.77488152,59.66528436,59.6978673,59.41646919,59.77488152,58.33827014,58.16943128,58.26125592,57.77251185,58.19609005,57.77843602,58.15462085,56.74763033,58.43009479,58.0450237,56.95201422,57.46741706,56.68542654,57.742891,57.39632701,56.86018957,56.70616114,57.14751185,56.8455381,55.50844945,55.11269276,54.61743772,54.84119917,54.58889878,54.82625483,53.90555391,54.02435402,54.14315414,53.95901396,53.88921889,53.81645382,53.57885358,53.54915355,
Norway,NOR,Agricultural land (% of land area),AG.LND.AGRI.ZS,,2.830984219,2.822770531,2.814556844,2.789915782,2.768012616,2.751585242,2.737895763,2.721468388,2.699565222,2.611952558,2.548980955,2.491485144,2.47505777,2.466844082,2.458630395,2.453154603,2.461368291,2.464106187,2.611952558,2.562670434,2.562670434,2.579097809,2.587311496,2.611952558,2.620166245,2.653020994,2.65575889,2.672186265,2.713254701,2.672186265,2.76527472,2.74610945,2.773488408,2.820032636,3.085608525,3.099298004,2.841935802,2.866576864,2.841935802,2.852887385,2.866576864,2.863838968,2.847411593,2.847411593,2.83646001,2.833722115,2.825508427,2.805795578,2.776938156,2.754049348,2.735157867,2.718182913,2.703590045,2.702652366,2.700041376,2.693886082,2.698027788,2.701337686,2.695892017,2.70656766,2.704038213,2.704038213,2.695802564,
Nepal,NPL,Agricultural land (% of land area),AG.LND.AGRI.ZS,,24.84615385,24.84615385,24.91608392,24.84615385,24.84615385,24.84615385,24.94405594,24.94405594,24.94405594,25.88811189,25.88811189,26.72727273,27.64335664,27.93006993,28.03496503,28.14685315,28.25174825,28.35664336,28.46153846,28.56643357,28.69230769,28.71748252,28.74265734,28.76783217,28.78601399,28.8951049,28.91328671,28.93846154,28.95664336,28.98181818,29,29.07832168,29.15664336,29.23496503,29.31328671,29.39160839,29.46993007,29.54825175,29.62657343,29.64143704,29.71049878,29.58493198,29.48726892,29.42448552,29.3128706,29.19427973,29.06173701,28.96407394,28.88036275,28.78269969,28.78688525,28.51513987,28.29572445,28.16753889,27.96405162,27.731218,27.54007883,26.97332473,26.77488525,26.5011008,26.31990513,26.12138123,26.11859086,
Nauru,NRU,Agricultural land (% of land area),AG.LND.AGRI.ZS,,15,15,15,15,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
New Zealand,NZL,Agricultural land (% of land area),AG.LND.AGRI.ZS,,49.99050549,50.3133189,50.4652311,50.57156963,50.32851012,50.25635183,50.3095211,50.3133189,49.71706354,49.70567012,49.69807451,51.2164369,51.20067601,51.18491512,52.95469219,54.51179218,54.21822187,55.06019521,54.85169572,55.41377084,57.67916144,55.52390718,55.41566974,54.96562987,54.66180548,54.64661426,54.2098667,53.89085109,53.55094755,52.85405036,52.25241464,51.65490828,51.05592078,50.45684516,49.85782842,49.25878812,48.65998899,48.06121948,47.46247731,46.86381983,46.26516767,45.66634195,45.03437013,45.15589989,44.47989062,43.20003038,43.62538453,43.19623258,43.63677794,43.32535794,43.18483916,42.5711139,42.17842087,42.21639892,40.68208575,40.30990088,40.42383502,39.86935551,39.28829137,38.56291064,38.64266454,37.01720406,36.88048308,
OECD members,OED,Agricultural land (% of land area),AG.LND.AGRI.ZS,,39.51762474,39.51630172,39.55551944,39.56913654,39.62530985,39.63740265,39.68997735,40.36672994,40.29715749,39.84022298,39.92877015,39.88655707,39.76694126,39.75994096,39.73808162,39.77910054,39.50929666,39.58593605,39.49701913,39.54274987,39.53509893,39.42459234,39.25122377,39.34560917,39.35340544,38.83258019,38.81746084,38.83494289,38.72809898,38.63757072,38.55490984,38.57472241,38.35348021,38.53687086,38.25792871,38.2028483,38.05139198,38.11050556,37.7921755,37.7994243,37.69005181,37.35839586,37.07773261,35.84704599,36.26542475,36.1470174,35.74860751,35.40033887,35.17058541,34.83025847,35.27739097,35.06763374,34.65560943,34.67520651,33.91599337,33.7249554,34.47225123,34.03876922,34.10596921,33.83679247,34.14835068,34.04857372,,
Oman,OMN,Agricultural land (% of land area),AG.LND.AGRI.ZS,,3.344103393,3.344103393,3.344103393,3.34733441,3.34733441,3.34733441,3.353796446,3.360258481,3.360258481,3.366720517,3.366720517,3.373182553,3.37641357,3.379644588,3.382875606,3.386106624,3.389337641,3.395799677,3.395799677,3.395799677,3.395799677,3.395799677,3.408723748,3.421647819,3.428109855,3.447495961,3.457189015,3.466882068,3.479806139,3.489499192,3.489499192,3.499192246,3.46365105,3.46365105,3.460420032,3.460420032,3.457189015,3.460420032,3.460420032,3.789983845,3.791922456,4.114378029,4.436187399,4.756058158,4.733441034,4.726978998,4.733441034,4.708239095,4.699192246,4.663004847,4.642326333,4.600323102,4.586429725,4.587399031,4.633279483,4.639741519,4.687948304,4.713699515,4.713699515,4.713828756,4.737382876,4.737382876,4.755185784,
Other small states,OSS,Agricultural land (% of land area),AG.LND.AGRI.ZS,,27.46588814,27.5099888,27.50116867,27.523219,27.55849952,27.58495991,27.64229076,27.68639142,27.66434109,27.23656474,27.17041375,27.22333454,27.20657629,26.57946497,25.33714951,25.57793909,25.64938215,25.65908429,25.4174127,25.19249936,25.19426339,25.24762518,25.32700636,25.33141642,25.33053441,25.54398158,25.56691392,25.46989248,25.34200058,25.27673161,25.66525839,26.84473739,26.77079927,26.62220036,26.58711545,26.77817566,26.93071874,27.00317671,27.0222446,27.18355891,27.15343165,26.50054725,27.04817692,26.99990021,27.47353553,27.94538447,27.88406792,27.60376367,27.74720061,27.73724871,27.73678159,27.76404884,26.59838384,26.67871362,26.80735179,26.84129396,26.85024531,26.84137416,26.81184353,26.78086629,26.6998003,26.68396496,,
Pakistan,PAK,Agricultural land (% of land area),AG.LND.AGRI.ZS,,46.3496264,46.49232046,46.54420922,47.16038813,48.30194064,48.53544002,48.60678705,48.21762142,46.31070984,46.52475093,46.0318078,46.05775218,47.21876297,46.36259859,46.74527812,46.32627646,46.58701743,47.24081569,47.13703819,48.53673724,47.35367372,49.95459734,47.23043794,48.64570361,48.15016604,46.14336862,47.57030926,45.85279161,46.51826484,45.66988377,45.75290577,45.89559983,46.37557078,46.42745953,46.73360315,46.92299709,47.56771482,47.68576173,47.68057285,47.60533416,47.9607721,47.84661685,47.79213367,46.75825031,46.65447281,46.875,46.71673931,45.80868618,45.7619863,45.71658364,46.61685347,46.78160025,47.06309672,47.0267746,46.96191366,47.72986716,48.00098589,47.93612495,47.05531341,47.57290369,46.71803653,46.63112287,46.69338937,
Panama,PAN,Agricultural land (% of land area),AG.LND.AGRI.ZS,,21.84557439,21.98009147,22.11460856,22.16841539,22.30293247,22.43744956,22.45090126,22.58541835,22.69303202,22.65267689,23.04277643,23.44632768,23.71536185,24.01129944,24.29378531,24.57627119,24.87220877,24.88566048,24.9125639,24.95291902,25.31611515,25.74656981,26.10976594,26.44605865,26.83615819,27.1724509,27.50874361,27.84503632,28.24858757,28.57142857,28.70594566,28.92117299,28.92117299,28.71939736,28.67904224,28.67904224,28.78665591,28.90772128,29.01533495,29.99730966,30.13720743,30.10223298,30.06725854,30.0322841,29.99730966,29.92198009,30.02152273,29.98654829,30.01883239,30.48681733,30.44121603,30.30669895,30.17218187,30.12682137,29.99190502,29.85698867,29.72207232,29.56322459,29.42841736,29.30843893,29.40571583,29.40571583,29.52232677,
Peru,PER,Agricultural land (% of land area),AG.LND.AGRI.ZS,,13.34765625,13.459375,13.85,13.86484375,13.92890625,13.8703125,13.87734375,13.91328125,13.94375,14.0171875,14.02421875,14.50390625,14.68203602,14.8601657,15.03829547,15.21642516,15.39455492,15.57268469,15.75081438,15.92894414,16.10707391,16.28520359,16.46333336,16.64146305,16.81959281,16.9977225,17.17585227,17.35398203,17.53211172,17.71024148,17.64787641,17.58551133,17.52314633,17.46078125,17.53474953,17.60871773,17.68268594,17.75665422,17.83062242,17.9045907,17.97855891,18.05252719,18.12649539,18.20046367,18.27443188,18.34840016,18.42236836,18.49633664,18.57030484,18.64427313,18.71824133,18.79220961,18.76575328,18.75578141,18.99515938,18.75,18.94539688,18.82389766,18.64319531,19.12577305,19.60835078,19.05121875,19.05121875,
Philippines,PHL,Agricultural land (% of land area),AG.LND.AGRI.ZS,,25.85998793,26.12485751,26.39307986,27.33185811,27.26480252,27.25809696,27.84483337,27.76436666,27.67048884,27.86159726,27.7576611,28.2639308,28.82339134,29.71930648,30.82805111,32.4445786,33.83975584,34.00744542,34.85930845,35.63403428,35.78495489,36.01972029,36.15387195,36.28802361,36.58986484,36.82463024,36.9587819,37.09293356,37.22708522,37.36123688,37.41825133,37.27739209,37.10970252,36.94201295,36.94201295,37.24385418,38.01522621,37.84753664,37.67984707,37.67649328,37.5088037,37.34446792,37.69661602,38.46798806,38.08230204,38.83690512,39.54120133,40.27903545,40.58087668,40.58087668,41.11748331,41.68762786,41.81842573,41.91568568,42.01294564,42.11020559,42.2242345,42.3013717,42.3785089,42.45564611,42.5361371,42.39259483,42.66894724,
Palau,PLW,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.347826087,9.347826087,9.347826087,9.347826087,9.347826087,9.347826087,9.347826087,9.347826087,9.347826087,9.347826087,9.347826087,9.347826087,9.347826087,9.347826087,9.347826087,9.347826087,9.347826087,9.347826087,9.347826087,9.347826087,9.347826087,9.347826087,9.347826087,9.347826087,9.347826087,9.347826087,9.347826087,9.347826087,9.347826087,9.347826087,9.347826087,9.347826087,9.347826087,
Papua New Guinea,PNG,Agricultural land (% of land area),AG.LND.AGRI.ZS,,1.119551296,1.141633176,1.150465928,1.214503379,1.214503379,1.207878815,1.254250762,1.296206333,1.340370092,1.377909288,1.430905799,1.452987678,1.49494325,1.554564325,1.60314446,1.645100031,1.673806474,1.729011173,1.751093053,1.759925805,1.773174933,1.755509429,1.748884865,1.782007684,1.828379632,1.890208895,1.903458022,1.958662721,2.000618293,2.049198428,2.060239368,2.080113059,2.14415051,2.159607826,2.194938833,2.243518968,2.258976284,2.34951199,2.387051186,2.402508502,2.413549441,2.435631321,2.446672261,2.47979508,2.50187696,2.541624343,2.676323809,2.749194011,2.797774147,2.797774147,2.839729718,2.839729718,2.839729718,2.881685289,2.919224484,2.932473612,3.102504085,3.102504085,3.102504085,3.102504085,3.102504085,3.102504085,3.102504085,
Poland,POL,Agricultural land (% of land area),AG.LND.AGRI.ZS,,66.34888504,66.15299226,65.89833165,65.72202814,65.12129028,65.12455516,64.70665056,64.56952561,63.85125208,63.80554377,63.69127298,63.24398446,63.09706487,62.87178817,62.76404714,62.68242515,62.55182997,62.39511574,62.18942832,62.05556825,61.73887492,61.67684221,61.63766365,61.83355643,61.75193444,61.63766365,61.60501486,61.44503575,61.40259231,61.356884,61.22628881,61.19364001,61.10222338,61.07610435,60.79858957,60.31538738,60.25988442,60.21417611,60.18805707,60.11622972,58.07567991,55.17320187,52.79845873,53.29873013,51.92439526,52.09258292,50.49947767,50.93372511,50.99582082,47.17578686,48.26111093,47.44628045,47.05920773,47.10800483,46.9349097,46.94470753,47.23211078,47.3985041,47.44372938,48.12661288,47.36916041,46.31317586,47.60505436,
Pre-demographic dividend,PRE,Agricultural land (% of land area),AG.LND.AGRI.ZS,,33.84568658,33.8914248,33.99447927,34.05898134,34.1048009,34.13273093,34.14914892,34.23668592,34.28248514,34.31104052,34.40768791,34.44432276,34.47514214,34.47043874,34.55606838,34.59920924,34.61881316,34.70080561,34.73110327,34.79508491,34.86877899,34.91969883,34.99564408,35.05936939,35.23860369,35.33093253,35.35024026,35.4415358,35.47010449,35.59895654,35.75366968,35.95023443,36.34952113,36.54193976,36.80767049,36.91865358,37.05961341,37.21627212,37.43745238,37.60660172,37.73804077,37.84641165,38.0440162,38.06951271,38.4631185,38.56894768,38.72991769,38.85809448,39.07917019,39.32491958,39.57019007,41.8235517,42.0416985,42.21653373,42.39678637,42.50339627,42.65255262,42.86970653,42.95582799,43.04875153,43.19167969,43.25502225,,
Puerto Rico (US),PRI,Agricultural land (% of land area),AG.LND.AGRI.ZS,,69.4475761,67.75648253,68.20744081,65.95264938,68.6583991,65.50169109,64.03607666,63.81059752,63.35963923,62.23224352,59.75197294,58.06087937,55.46786922,55.69334837,55.58060879,55.58060879,55.35512965,55.80608794,54.79143179,53.55129651,52.64937993,52.64937993,52.53664036,52.31116122,51.9729425,52.19842165,52.08568207,52.08568207,50.73280722,49.04171364,47.35062007,46.22322435,35.06200676,34.83652762,34.83652762,34.83652762,32.80721533,30.72153326,29.30101466,27.8692221,26.45997745,25.02818489,24.30665163,23.56257046,22.81848929,22.07440812,21.30777903,21.4994363,21.67981962,21.86020293,22.04058625,22.18714769,21.66854566,21.14994363,20.6313416,20.11273957,19.59413754,19.04171364,19.04171364,19.04171364,19.04171364,19.04171364,19.04171364,
"Korea, Dem. People's Rep.",PRK,Agricultural land (% of land area),AG.LND.AGRI.ZS,,18.47936218,18.48517565,18.48766714,18.48766714,18.4959721,18.50676854,18.51092102,18.5150735,18.51590399,18.53666639,18.66539324,18.64878332,19.1097085,19.14541982,19.28245162,19.32397641,19.36384021,19.38875509,19.40868699,20.24084378,20.33967278,20.41690889,20.5140769,20.62121086,20.73748028,20.73997176,20.74661573,20.74744623,20.75076821,20.79947679,20.97585749,20.99465991,20.91682585,21.85371647,21.76570883,20.96355784,20.96731169,20.9708496,20.98349805,21.00473383,21.03122664,21.04121751,21.04746284,21.08527531,21.51396063,21.54745453,21.56483681,22.06039366,22.14285358,22.20154472,21.85948011,21.85283614,21.85283614,21.83492235,21.84696454,21.61780583,21.56797608,21.57628104,21.55136617,21.5638236,21.55967112,21.55302716,21.55385765,
Portugal,PRT,Agricultural land (% of land area),AG.LND.AGRI.ZS,,42.34972678,42.41530055,42.48087432,42.54644809,42.61202186,42.67759563,42.7431694,42.76502732,42.87431694,42.93989071,43.00546448,43.07103825,43.12568306,43.18032787,43.23497268,43.28961749,43.3442623,43.3989071,43.45355191,43.4863388,43.51912568,43.55191257,43.58469945,43.61748634,43.65027322,43.68306011,43.72677596,43.7704918,43.7704918,43.31147541,42.84153005,42.38251366,43.26775956,43.19125683,42.8852459,40.76502732,39.14754098,40.68306011,42.21857923,43.23912568,42.11825137,42.37945355,41.67956284,42.29081967,41.80485405,41.08079152,40.023177,40.73313655,40.34916476,39.89704116,39.84452451,40.00884376,40.40272823,39.99624477,39.72224405,39.50664588,40.10008995,40.79190028,43.12531657,43.16609028,43.25385675,42.78949649,43.33752194,
Paraguay,PRY,Agricultural land (% of land area),AG.LND.AGRI.ZS,,26.20437956,26.4384596,26.69015857,26.97709539,27.24137931,27.51069721,27.71709036,27.91341555,28.11980871,28.32620186,28.53259502,28.73898817,28.94286433,29.44122829,29.94966021,30.45809212,30.94135414,31.44978606,31.93304807,32.44147999,32.96501384,33.25698465,33.56405739,33.87113013,34.16306066,34.50477221,34.7941933,35.08677574,35.39658445,35.87575434,36.31322024,37.10576793,37.48227762,38.2343043,38.96690989,39.33893405,39.71217644,40.70821017,41.35100956,41.87096225,42.49432041,43.12831563,43.69554543,44.23635213,44.78465668,45.34398842,45.84820287,46.68337025,46.89349836,47.44736572,47.9879557,48.53929851,49.08693607,49.6341485,50.14958193,50.66784948,51.18466474,51.70953436,52.2353554,52.75400302,53.27118324,54.10694052,54.10694216,
